4.827065 , 45.710471 , "FR Radar Fixe FR Covoiturage"
5.6447773 , 45.2554264 , "FR Radar Fixe FR Covoiturage"
6.1046997 , 45.9365039 , "FR Radar Fixe FR Covoiturage"
4.77566 , 45.79888 , "FR Radar Fixe FR Covoiturage"
7.722867 , 48.542161 , "FR Radar Fixe FR Covoiturage"
-1.67652 , 48.06981 , "FR Radar Fixe FR Covoiturage"
4.81737 , 45.73291 , "FR Radar Fixe FR Covoiturage"
2.33662 , 48.9008 , "FR Radar Fixe FR Covoiturage"
2.39997 , 48.88329 , "FR Radar Fixe FR Covoiturage"
2.41328 , 48.83914 , "FR Radar Fixe FR Covoiturage"
2.25403 , 48.83941 , "FR Radar Fixe FR Covoiturage"
2.1785331 , 48.8354302 , "FR Radar Fixe FR Covoiturage"
2.2689262 , 48.8667985 , "FR Radar Fixe FR Covoiturage"
7.7269422 , 48.6092689 , "FR Radar Fixe FR Covoiturage"
3.0389578 , 50.5202765 , "FR Radar Fixe FR Covoiturage"
5.5883827 , 43.2837773 , "FR Radar Fixe FR Covoiturage"
2.2632667 , 48.8599431 , "FR Radar Fixe FR Covoiturage"
2.4100171 , 48.8756352 , "FR Radar Fixe FR Covoiturage"
